PPMI_3060,SI736-SI756,PPMI_WES,PPMI_3060^SI736-SI756^PPMI_WES.HWI-ST159^527^BC3L8BACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3060^SI736-SI756^PPMI_WES
PPMI_3060,SI736-SI756,PPMI_WES,PPMI_3060^SI736-SI756^PPMI_WES.HWI-ST159^527^BC3L8BACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3060^SI736-SI756^PPMI_WES
PPMI_3066,SI1601-SI1583,PPMI_WES,PPMI_3066^SI1601-SI1583^PPMI_WES.SN159^555^C4VKVACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3066^SI1601-SI1583^PPMI_WES
PPMI_3066,SI737-SI731,PPMI_WES,PPMI_3066^SI737-SI731^PPMI_WES.HWI-ST159^527^BC3L8BACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3066^SI737-SI731^PPMI_WES
PPMI_3066,SI737-SI731,PPMI_WES,PPMI_3066^SI737-SI731^PPMI_WES.HWI-ST159^527^BC3L8BACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3066^SI737-SI731^PPMI_WES
PPMI_3066,SI812-SI799,PPMI_WES,PPMI_3066^SI812-SI799^PPMI_WES.SN159^533^C3RDCACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3066^SI812-SI799^PPMI_WES
PPMI_3068,SI1737-SI1595,PPMI_WES,PPMI_3068^SI1737-SI1595^PPMI_WES.SN159^555^C4VKVACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3068^SI1737-SI1595^PPMI_WES
PPMI_3068,SI870-SI808,PPMI_WES,PPMI_3068^SI870-SI808^PPMI_WES.SN159^533^C3RDCACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3068^SI870-SI808^PPMI_WES
PPMI_3068,SI97-SI49,PPMI_WES,PPMI_3068^SI97-SI49^PPMI_WES.HWI-ST159^526^AC3KFBACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3068^SI97-SI49^PPMI_WES
PPMI_3068,SI97-SI49,PPMI_WES,PPMI_3068^SI97-SI49^PPMI_WES.HWI-ST159^526^AC3KFBACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3068^SI97-SI49^PPMI_WES
PPMI_3069,SI514-SI580,PPMI_WES,PPMI_3069^SI514-SI580^PPMI_WES.SN159^554^C4VK0ACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3069^SI514-SI580^PPMI_WES
PPMI_3069,SI766-SI792,PPMI_WES,PPMI_3069^SI766-SI792^PPMI_WES.HWI-ST159^527^BC3L8BACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3069^SI766-SI792^PPMI_WES
PPMI_3069,SI766-SI792,PPMI_WES,PPMI_3069^SI766-SI792^PPMI_WES.HWI-ST159^527^BC3L8BACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3069^SI766-SI792^PPMI_WES
PPMI_3069,SI766-SI792,PPMI_WES,PPMI_3069^SI766-SI792^PPMI_WES.HWI-ST159^527^BC3L8BACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3069^SI766-SI792^PPMI_WES
PPMI_3071,SI326-SI309,PPMI_WES,PPMI_3071^SI326-SI309^PPMI_WES.SN987^200^C4HV0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3071^SI326-SI309^PPMI_WES
PPMI_3071,SI326-SI309,PPMI_WES,PPMI_3071^SI326-SI309^PPMI_WES.SN987^200^C4HV0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3071^SI326-SI309^PPMI_WES
PPMI_3071,SI326-SI309,PPMI_WES,PPMI_3071^SI326-SI309^PPMI_WES.SN987^200^C4HV0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3071^SI326-SI309^PPMI_WES
PPMI_3071,SI326-SI309,PPMI_WES,PPMI_3071^SI326-SI309^PPMI_WES.SN987^200^C4HV0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3071^SI326-SI309^PPMI_WES
PPMI_3072,SI112-SI139,PPMI_WES,PPMI_3072^SI112-SI139^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3072^SI112-SI139^PPMI_WES
PPMI_3072,SI112-SI139,PPMI_WES,PPMI_3072^SI112-SI139^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3072^SI112-SI139^PPMI_WES
PPMI_3072,SI112-SI139,PPMI_WES,PPMI_3072^SI112-SI139^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3072^SI112-SI139^PPMI_WES
PPMI_3072,SI112-SI139,PPMI_WES,PPMI_3072^SI112-SI139^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3072^SI112-SI139^PPMI_WES
PPMI_3073,SI114-SI128,PPMI_WES,PPMI_3073^SI114-SI128^PPMI_WES.SN159^547^C4D64ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3073^SI114-SI128^PPMI_WES
PPMI_3073,SI114-SI128,PPMI_WES,PPMI_3073^SI114-SI128^PPMI_WES.SN159^547^C4D64ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3073^SI114-SI128^PPMI_WES
PPMI_3073,SI114-SI128,PPMI_WES,PPMI_3073^SI114-SI128^PPMI_WES.SN159^547^C4D64ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3073^SI114-SI128^PPMI_WES
PPMI_3073,SI114-SI128,PPMI_WES,PPMI_3073^SI114-SI128^PPMI_WES.SN159^547^C4D64ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3073^SI114-SI128^PPMI_WES
PPMI_3074,SI164-SI149,PPMI_WES,PPMI_3074^SI164-SI149^PPMI_WES.SN987^188^C4E91ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3074^SI164-SI149^PPMI_WES
PPMI_3074,SI164-SI149,PPMI_WES,PPMI_3074^SI164-SI149^PPMI_WES.SN987^188^C4E91ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3074^SI164-SI149^PPMI_WES
PPMI_3074,SI164-SI149,PPMI_WES,PPMI_3074^SI164-SI149^PPMI_WES.SN987^188^C4E91ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3074^SI164-SI149^PPMI_WES
PPMI_3074,SI164-SI149,PPMI_WES,PPMI_3074^SI164-SI149^PPMI_WES.SN987^188^C4E91ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3074^SI164-SI149^PPMI_WES
PPMI_3075,SI1034-SI1018,PPMI_WES,PPMI_3075^SI1034-SI1018^PPMI_WES.SN987^183^C49AAACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3075^SI1034-SI1018^PPMI_WES
PPMI_3075,SI1812-SI1802,PPMI_WES,PPMI_3075^SI1812-SI1802^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3075^SI1812-SI1802^PPMI_WES
PPMI_3075,SI1812-SI1802,PPMI_WES,PPMI_3075^SI1812-SI1802^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3075^SI1812-SI1802^PPMI_WES
PPMI_3075,SI1812-SI1802,PPMI_WES,PPMI_3075^SI1812-SI1802^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3075^SI1812-SI1802^PPMI_WES
PPMI_3075,SI1812-SI1802,PPMI_WES,PPMI_3075^SI1812-SI1802^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3075^SI1812-SI1802^PPMI_WES
PPMI_3075,SI961-SI945,PPMI_WES,PPMI_3075^SI961-SI945^PPMI_WES.SN987^181^C4223ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3075^SI961-SI945^PPMI_WES
PPMI_3075,SI961-SI945,PPMI_WES,PPMI_3075^SI961-SI945^PPMI_WES.SN987^181^C4223ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3075^SI961-SI945^PPMI_WES
PPMI_3076,SI123-SI125,PPMI_WES,PPMI_3076^SI123-SI125^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3076^SI123-SI125^PPMI_WES
PPMI_3076,SI123-SI125,PPMI_WES,PPMI_3076^SI123-SI125^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3076^SI123-SI125^PPMI_WES
PPMI_3076,SI123-SI125,PPMI_WES,PPMI_3076^SI123-SI125^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3076^SI123-SI125^PPMI_WES
PPMI_3076,SI123-SI125,PPMI_WES,PPMI_3076^SI123-SI125^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3076^SI123-SI125^PPMI_WES
PPMI_3077,SI341-SI353,PPMI_WES,PPMI_3077^SI341-SI353^PPMI_WES.SN987^196^C4J37ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3077^SI341-SI353^PPMI_WES
PPMI_3077,SI341-SI353,PPMI_WES,PPMI_3077^SI341-SI353^PPMI_WES.SN987^196^C4J37ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3077^SI341-SI353^PPMI_WES
PPMI_3077,SI341-SI353,PPMI_WES,PPMI_3077^SI341-SI353^PPMI_WES.SN987^196^C4J37ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3077^SI341-SI353^PPMI_WES
PPMI_3077,SI341-SI353,PPMI_WES,PPMI_3077^SI341-SI353^PPMI_WES.SN987^196^C4J37ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3077^SI341-SI353^PPMI_WES
PPMI_3078,SI1194-SI1173,PPMI_WES,PPMI_3078^SI1194-SI1173^PPMI_WES.SN987^189^C4GYAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3078^SI1194-SI1173^PPMI_WES
PPMI_3078,SI1194-SI1173,PPMI_WES,PPMI_3078^SI1194-SI1173^PPMI_WES.SN987^189^C4GYAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3078^SI1194-SI1173^PPMI_WES
PPMI_3078,SI1194-SI1173,PPMI_WES,PPMI_3078^SI1194-SI1173^PPMI_WES.SN987^189^C4GYAACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3078^SI1194-SI1173^PPMI_WES
PPMI_3078,SI1194-SI1173,PPMI_WES,PPMI_3078^SI1194-SI1173^PPMI_WES.SN987^189^C4GYAACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3078^SI1194-SI1173^PPMI_WES
PPMI_3079,SI282-SI278,PPMI_WES,PPMI_3079^SI282-SI278^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3079^SI282-SI278^PPMI_WES
PPMI_3079,SI282-SI278,PPMI_WES,PPMI_3079^SI282-SI278^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3079^SI282-SI278^PPMI_WES
PPMI_3079,SI282-SI278,PPMI_WES,PPMI_3079^SI282-SI278^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3079^SI282-SI278^PPMI_WES
PPMI_3079,SI282-SI278,PPMI_WES,PPMI_3079^SI282-SI278^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3079^SI282-SI278^PPMI_WES
PPMI_3080,SI198-SI217,PPMI_WES,PPMI_3080^SI198-SI217^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3080^SI198-SI217^PPMI_WES
PPMI_3080,SI198-SI217,PPMI_WES,PPMI_3080^SI198-SI217^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3080^SI198-SI217^PPMI_WES
PPMI_3080,SI198-SI217,PPMI_WES,PPMI_3080^SI198-SI217^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3080^SI198-SI217^PPMI_WES
PPMI_3080,SI198-SI217,PPMI_WES,PPMI_3080^SI198-SI217^PPMI_WES.HWI-ST987^186^AC4GY6ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3080^SI198-SI217^PPMI_WES
PPMI_3082,SI1471-SI1485,PPMI_WES,PPMI_3082^SI1471-SI1485^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3082^SI1471-SI1485^PPMI_WES
PPMI_3082,SI1471-SI1485,PPMI_WES,PPMI_3082^SI1471-SI1485^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3082^SI1471-SI1485^PPMI_WES
PPMI_3082,SI1471-SI1485,PPMI_WES,PPMI_3082^SI1471-SI1485^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3082^SI1471-SI1485^PPMI_WES
PPMI_3082,SI1471-SI1485,PPMI_WES,PPMI_3082^SI1471-SI1485^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3082^SI1471-SI1485^PPMI_WES
PPMI_3083,SI325-SI318,PPMI_WES,PPMI_3083^SI325-SI318^PPMI_WES.SN987^200^C4HV0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3083^SI325-SI318^PPMI_WES
PPMI_3083,SI325-SI318,PPMI_WES,PPMI_3083^SI325-SI318^PPMI_WES.SN987^200^C4HV0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3083^SI325-SI318^PPMI_WES
PPMI_3083,SI325-SI318,PPMI_WES,PPMI_3083^SI325-SI318^PPMI_WES.SN987^200^C4HV0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3083^SI325-SI318^PPMI_WES
PPMI_3083,SI325-SI318,PPMI_WES,PPMI_3083^SI325-SI318^PPMI_WES.SN987^200^C4HV0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3083^SI325-SI318^PPMI_WES
PPMI_3085,SI1452-SI1446,PPMI_WES,PPMI_3085^SI1452-SI1446^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3085^SI1452-SI1446^PPMI_WES
PPMI_3085,SI1452-SI1446,PPMI_WES,PPMI_3085^SI1452-SI1446^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3085^SI1452-SI1446^PPMI_WES
PPMI_3085,SI1452-SI1446,PPMI_WES,PPMI_3085^SI1452-SI1446^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3085^SI1452-SI1446^PPMI_WES
PPMI_3085,SI1452-SI1446,PPMI_WES,PPMI_3085^SI1452-SI1446^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3085^SI1452-SI1446^PPMI_WES
PPMI_3086,SI1445-SI1449,PPMI_WES,PPMI_3086^SI1445-SI1449^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3086^SI1445-SI1449^PPMI_WES
PPMI_3086,SI1445-SI1449,PPMI_WES,PPMI_3086^SI1445-SI1449^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3086^SI1445-SI1449^PPMI_WES
PPMI_3086,SI1445-SI1449,PPMI_WES,PPMI_3086^SI1445-SI1449^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3086^SI1445-SI1449^PPMI_WES
PPMI_3086,SI1445-SI1449,PPMI_WES,PPMI_3086^SI1445-SI1449^PPMI_WES.HWI-ST159^557^BC4HM0ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3086^SI1445-SI1449^PPMI_WES
PPMI_3087,SI1264-SI1255,PPMI_WES,PPMI_3087^SI1264-SI1255^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3087^SI1264-SI1255^PPMI_WES
PPMI_3087,SI1264-SI1255,PPMI_WES,PPMI_3087^SI1264-SI1255^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3087^SI1264-SI1255^PPMI_WES
PPMI_3087,SI1264-SI1255,PPMI_WES,PPMI_3087^SI1264-SI1255^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3087^SI1264-SI1255^PPMI_WES
PPMI_3087,SI1264-SI1255,PPMI_WES,PPMI_3087^SI1264-SI1255^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3087^SI1264-SI1255^PPMI_WES
PPMI_3088,SI1795-SI1797,PPMI_WES,PPMI_3088^SI1795-SI1797^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3088^SI1795-SI1797^PPMI_WES
PPMI_3088,SI1795-SI1797,PPMI_WES,PPMI_3088^SI1795-SI1797^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3088^SI1795-SI1797^PPMI_WES
PPMI_3088,SI1795-SI1797,PPMI_WES,PPMI_3088^SI1795-SI1797^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3088^SI1795-SI1797^PPMI_WES
PPMI_3088,SI1795-SI1797,PPMI_WES,PPMI_3088^SI1795-SI1797^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3088^SI1795-SI1797^PPMI_WES
PPMI_3100,SI22-SI37,PPMI_WES,PPMI_3100^SI22-SI37^PPMI_WES.SN987^168^C2NHHACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3100^SI22-SI37^PPMI_WES
PPMI_3100,SI22-SI37,PPMI_WES,PPMI_3100^SI22-SI37^PPMI_WES.SN987^168^C2NHHACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3100^SI22-SI37^PPMI_WES
PPMI_3100,SI22-SI37,PPMI_WES,PPMI_3100^SI22-SI37^PPMI_WES.SN987^168^C2NHHACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3100^SI22-SI37^PPMI_WES
PPMI_3100,SI487-SI565,PPMI_WES,PPMI_3100^SI487-SI565^PPMI_WES.SN159^554^C4VK0ACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3100^SI487-SI565^PPMI_WES
PPMI_3104,SI483-SI501,PPMI_WES,PPMI_3104^SI483-SI501^PPMI_WES.SN159^554^C4VK0ACXX^4,r1.fq.bz2,r2.fq.bz2,PPMI_3104^SI483-SI501^PPMI_WES
PPMI_3107,SI1067-SI1044,PPMI_WES,PPMI_3107^SI1067-SI1044^PPMI_WES.SN987^183^C49AAACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3107^SI1067-SI1044^PPMI_WES
PPMI_3107,SI1692-SI1656,PPMI_WES,PPMI_3107^SI1692-SI1656^PPMI_WES.SN159^555^C4VKVACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3107^SI1692-SI1656^PPMI_WES
PPMI_3107,SI619-SI603,PPMI_WES,PPMI_3107^SI619-SI603^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3107^SI619-SI603^PPMI_WES
PPMI_3107,SI619-SI603,PPMI_WES,PPMI_3107^SI619-SI603^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3107^SI619-SI603^PPMI_WES
PPMI_3107,SI619-SI603,PPMI_WES,PPMI_3107^SI619-SI603^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3107^SI619-SI603^PPMI_WES
PPMI_3107,SI619-SI603,PPMI_WES,PPMI_3107^SI619-SI603^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3107^SI619-SI603^PPMI_WES
PPMI_3107,SI925-SI908,PPMI_WES,PPMI_3107^SI925-SI908^PPMI_WES.SN987^179^C3YM8ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3107^SI925-SI908^PPMI_WES
PPMI_3107,SI925-SI908,PPMI_WES,PPMI_3107^SI925-SI908^PPMI_WES.SN987^179^C3YM8ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3107^SI925-SI908^PPMI_WES
PPMI_3108,SI1640-SI1662,PPMI_WES,PPMI_3108^SI1640-SI1662^PPMI_WES.SN159^555^C4VKVACXX^3,r1.fq.bz2,r2.fq.bz2,PPMI_3108^SI1640-SI1662^PPMI_WES
PPMI_3108,SI829-SI838,PPMI_WES,PPMI_3108^SI829-SI838^PPMI_WES.SN159^533^C3RDCACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3108^SI829-SI838^PPMI_WES
PPMI_3108,SI829-SI838,PPMI_WES,PPMI_3108^SI829-SI838^PPMI_WES.SN159^533^C3RDCACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3108^SI829-SI838^PPMI_WES
PPMI_3108,SI829-SI838,PPMI_WES,PPMI_3108^SI829-SI838^PPMI_WES.SN159^533^C3RDCACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3108^SI829-SI838^PPMI_WES
PPMI_3109,SI1686-SI1723,PPMI_WES,PPMI_3109^SI1686-SI1723^PPMI_WES.SN159^555^C4VKVACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3109^SI1686-SI1723^PPMI_WES
PPMI_3109,SI768-SI780,PPMI_WES,PPMI_3109^SI768-SI780^PPMI_WES.HWI-ST159^527^BC3L8BACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3109^SI768-SI780^PPMI_WES
PPMI_3109,SI768-SI780,PPMI_WES,PPMI_3109^SI768-SI780^PPMI_WES.HWI-ST159^527^BC3L8BACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3109^SI768-SI780^PPMI_WES
PPMI_3109,SI847-SI865,PPMI_WES,PPMI_3109^SI847-SI865^PPMI_WES.SN159^533^C3RDCACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3109^SI847-SI865^PPMI_WES
PPMI_3110,SI577-SI443,PPMI_WES,PPMI_3110^SI577-SI443^PPMI_WES.SN159^554^C4VK0ACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3110^SI577-SI443^PPMI_WES
PPMI_3110,SI791-SI739,PPMI_WES,PPMI_3110^SI791-SI739^PPMI_WES.HWI-ST159^527^BC3L8BACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3110^SI791-SI739^PPMI_WES
PPMI_3110,SI791-SI739,PPMI_WES,PPMI_3110^SI791-SI739^PPMI_WES.HWI-ST159^527^BC3L8BACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3110^SI791-SI739^PPMI_WES
PPMI_3110,SI791-SI739,PPMI_WES,PPMI_3110^SI791-SI739^PPMI_WES.HWI-ST159^527^BC3L8BACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3110^SI791-SI739^PPMI_WES
PPMI_3111,SI1724-SI1691,PPMI_WES,PPMI_3111^SI1724-SI1691^PPMI_WES.SN159^555^C4VKVACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3111^SI1724-SI1691^PPMI_WES
PPMI_3111,SI997-SI985,PPMI_WES,PPMI_3111^SI997-SI985^PPMI_WES.SN987^181^C4223ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3111^SI997-SI985^PPMI_WES
PPMI_3111,SI997-SI985,PPMI_WES,PPMI_3111^SI997-SI985^PPMI_WES.SN987^181^C4223ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3111^SI997-SI985^PPMI_WES
PPMI_3111,SI997-SI985,PPMI_WES,PPMI_3111^SI997-SI985^PPMI_WES.SN987^181^C4223ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3111^SI997-SI985^PPMI_WES
PPMI_3112,SI1629-SI1713,PPMI_WES,PPMI_3112^SI1629-SI1713^PPMI_WES.SN159^555^C4VKVACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_3112^SI1629-SI1713^PPMI_WES
PPMI_3113,SI1710-SI1650,PPMI_WES,PPMI_3113^SI1710-SI1650^PPMI_WES.SN159^555^C4VKVACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3113^SI1710-SI1650^PPMI_WES
PPMI_3113,SI991-SI968,PPMI_WES,PPMI_3113^SI991-SI968^PPMI_WES.SN987^181^C4223ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3113^SI991-SI968^PPMI_WES
PPMI_3113,SI991-SI968,PPMI_WES,PPMI_3113^SI991-SI968^PPMI_WES.SN987^181^C4223ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3113^SI991-SI968^PPMI_WES
PPMI_3113,SI991-SI968,PPMI_WES,PPMI_3113^SI991-SI968^PPMI_WES.SN987^181^C4223ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3113^SI991-SI968^PPMI_WES
PPMI_3114,SI1648-SI1646,PPMI_WES,PPMI_3114^SI1648-SI1646^PPMI_WES.SN159^555^C4VKVACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3114^SI1648-SI1646^PPMI_WES
PPMI_3114,SI966-SI965,PPMI_WES,PPMI_3114^SI966-SI965^PPMI_WES.SN987^181^C4223ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3114^SI966-SI965^PPMI_WES
PPMI_3114,SI966-SI965,PPMI_WES,PPMI_3114^SI966-SI965^PPMI_WES.SN987^181^C4223ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3114^SI966-SI965^PPMI_WES
PPMI_3114,SI966-SI965,PPMI_WES,PPMI_3114^SI966-SI965^PPMI_WES.SN987^181^C4223ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3114^SI966-SI965^PPMI_WES
PPMI_3115,SI1026-SI1053,PPMI_WES,PPMI_3115^SI1026-SI1053^PPMI_WES.SN987^183^C49AAACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3115^SI1026-SI1053^PPMI_WES
PPMI_3115,SI1619-SI1667,PPMI_WES,PPMI_3115^SI1619-SI1667^PPMI_WES.SN159^555^C4VKVACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3115^SI1619-SI1667^PPMI_WES
PPMI_3115,SI596-SI607,PPMI_WES,PPMI_3115^SI596-SI607^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3115^SI596-SI607^PPMI_WES
PPMI_3115,SI596-SI607,PPMI_WES,PPMI_3115^SI596-SI607^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3115^SI596-SI607^PPMI_WES
PPMI_3115,SI596-SI607,PPMI_WES,PPMI_3115^SI596-SI607^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3115^SI596-SI607^PPMI_WES
PPMI_3115,SI596-SI607,PPMI_WES,PPMI_3115^SI596-SI607^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3115^SI596-SI607^PPMI_WES
