D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Cryptosporangiaceae;D_5__Cryptosporangium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	105.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Frankiaceae;D_5__Jatrophihabitans	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Geodermatophilaceae;D_5__Blastococcus	1.0	1.0	1.0	1.0	45.0	1.0	1.0	1.0	1.0	31.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	30.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae;D_5__Angustibacter	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	2.75	45.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	11.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae;D_5__Kineosporia	1.0	1.0	1.0	1.0	77.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae;__	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	10.75	123.0	1.0	1.0	1.0	16.5	54.0	1.0	1.0	1.0	1.0	31.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Beutenbergiaceae;D_5__Salana	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Cellulomonadaceae;D_5__Cellulomonas	1.0	1.0	32.5	39.0	50.0	1.0	1.0	1.0	1.0	43.0	1.0	1.0	8.0	23.0	36.0	1.0	1.0	1.0	1.0	24.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;D_5__Phycicoccus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	43.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.25	119.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;D_5__Terrabacter	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;__	1.0	1.0	1.0	1.0	79.0	1.0	1.0	1.0	53.0	66.0	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	91.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Agromyces	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Microbacterium	1.0	190.75	240.5	315.0	405.0	245.0	281.5	314.5	367.75	510.0	196.0	227.25	292.5	346.75	404.0	1.0	127.75	160.0	209.75	369.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;__	1.0	20.25	26.0	33.5	39.0	1.0	2.75	12.5	22.25	41.0	1.0	3.75	10.5	20.25	84.0	1.0	5.0	10.0	18.5	32.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Arthrobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	44.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Paenarthrobacter	1.0	47.75	115.0	161.75	210.0	1.0	136.75	185.0	233.0	280.0	48.0	94.0	118.0	146.0	241.0	1.0	30.25	83.0	126.25	175.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Pseudarthrobacter	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;__	109.0	136.5	215.0	218.25	310.0	114.0	161.5	192.5	238.25	434.0	41.0	108.5	142.0	187.25	247.0	1.0	100.75	196.5	282.0	340.0
